,sentence,target,type,hateSpeech
3930,নামবার সাকিব খান ।বাদের কথা চীনতা ও করা যায় না ।,,,0
3931,নামাজ নিয়ে গালি দিলি কেনো তুইশালা পোত,,,0
3932,নামাজ পরো কে কে লাইক দেও নামাজ জাননাতের চাবি,,,0
3933,নামাজকে গালি দেইনা পতিতা হাসির নামাজকে বলেছে হাসিনা নামাজ পড়া না পড়া একি কথা,,,0
3934,নাম্বার দফা দাবি পাপনের পদত্যাগ,,,0
3935,নাম্বার হারামি সাকিব,,,0
3936,নায়ক টা সাকিবের মতো কোব ভালোলাগলো,,,0
3937,নায়েস  :),,,0
3938,"নারী, আর টাকার প্রতি যাদের লোভ,তারা ধ্বংস প্রাপ্ত হবেই, যেমন, নাসির ,সাব্বির, এরা এখন খেলার মধ্যেই নাই,এরা ক্রিকেটের প্রতি সৎ ছিল না,তাই তাদের এঐ পরিণতি???দুঃখ জনক, অনেকে সুযোগ পায় না ,আর অনেকে পেয়েও হারায়???",,,0
3939,নাসির নাচলে একটু জমতো বেশি।,,,0
3940,নাস্তিকদের জোর সব সময় বেশি থাকে কিন্তু তা চিরস্থায়ী না,,,0
3941,নিচ তালাটা একদিন ভারা নিতাম,,,0
3942,নিচ তালার মতলব হচ্ছে ভোদা বাড়া দিয়ে দুধ বানাইছে,,,0
3943,নিজেকে এখন আর বাংলাদেশি ভাবতে ইচ্ছে করেনা,,,0
3944,নিজেদের কি টম ক্রুজ ভাবতে শুরু করছে এরা আসলে এর নিজের যোগ্যতার থেকে বেশি কিছু পেয়ে গেছে। ছোটলোক কোথাকার !!,,,0
3945,নিজের অবস্থা দেখলে সবাই হাসে সে আবার বিচারক দন্ড মুর্খ কোথাকার,,,0
3946,নিজের জান বাচানোর ক্ষেত্রে কিছু কথা অনলাইনন এ আমি বলি না কিন্তু আমার কথা আপনি বলে দিয়েছেন আপনি হচ্ছে লিজেন্ড,,,0
3947,নিজের দেশে কিদের অএাচার এটা হিন্দুস্থান হিন্দুরাই থাকবেন,,,0
3948,নিজের মুখে মনগড়া কথা না বল্লে ভালো হয়,,,0
3949,নিজেরা কত জনের কাজে কি না কি কয়রা অবিনয় জগতে ডুকচত আবার অন্য দেরকে হেউ করচ।,,,0
3950,নিরাপত্তা নিশ্চিত করেন না হলে আপনার বাবাজিরা সেন্সুরি করে পেলবে,,,0
3951,নির্দোষ জাকির নায়েক খুব ভালো,,,0
3952,নির্লজ্জ একজন অভিনেত্রী যার দাম একমাত্র নির্লজ্জ লোকদের কাছেই থাকে,,,0
3953,নিলজো পাকিস্তান,,,0
3954,নিশ্চয় এটা বিরোধী দলের কাজ।,,,0
3955,নুর অনেক ভালো ওর ওপরে হামলা কেন বার বার আওয়া মিলিগের অততাচার আর কতো,,,0
3956,নুরু ভাই সত্যি সাহসী!,,,0
3957,নুরু ভাইকে ধমানোর জন্য সরতারের দেশের পুলিশ বাহীনীকে ব্যবহার করেছে।,,,0
3958,নুরু ভাইয়ের জন্য দোয়া করি সব সময়,,,0
3959,নুরুও বাড়াবাড়ি করছে ছাত্রলীগও বাড়াবাড়ি করছে এগুলো থামাও সবাই নায়ক হতে চাচ্ছে মিডিয়ার সামনে,,,0
