,sentence,target,type,hateSpeech
3946,আপনি কলকাতার কোন চ্যানেল এর সংবাদ পাঠিকা খবরের সাথে মুখের বলার কোনো মিল নেই আর এসব খবর কোথায় পান আপনারা ভারত নিয়ে দেখছি বাংলাদেশের খুব মাথা ব্যাথা,,,0
3947,আপনি কি পাবনার,,,0
3948,আপনি খুব সুন্দরী,,,0
3949,আপনি জানেন না আপনি আরও ভালো করে জেনে তবেই ভিডিও করুন,,,0
3950,আপনি থিকিই বলছেন মেমআপনার সাথে আমি একমতআমি সাকিব খানকে খুব তাড়াতাড়ি অপু দিদি সাথে কথা বলে দেখতে চাই,,,0
3951,আপনি পারেন দাদু,,,0
3952,আপনি যদি আমার সাথে বন্দুত্ব করতেন আমি খুব খুশি হইতাম।,,,0
3953,আপা আপনাদের কোন ঠিকানা এবং দাম কতো পড়বে জানানো যাবে,,,0
3954,আপু আপনি কোথায থাকেন বলবেন,,,0
3955,আপু আপনি কোন জেলার মেয়ে জানতে পারি কি জানালে খুশি হতাম,,,0
3956,আপু আপনী কত মিথ্যা কথা কন বলেন,,,0
3957,আপু আমি নোতোন,,,0
3958,আপু কেমন আছেন আপনার সাথে কথা বলতে মনচায় ইমুু,,,0
3959,আপু বিশ্বাস,,,0
3960,আপু ভাল মেয়ে তাই শাকিব আর বুবলির কনো খতি করে না,,,0
3961,আপুকে চাই না শাকিবে সাথে অপু একটা বাজে মেয়ে,,,0
3962,আবদুল মতিন,,,0
3963,আবরামখানজয়আমার বন্ধুহবে,,,0
3964,আবার ওরা এক হয়ে যাক দোয়া করি,,,0
3965,আমর দের বাবরি মসজিদ আমাদের থাকবে ইনশাআল্লাহ,,,0
3966,আমরা এ রায় মানি না মানবনা আল্লাহ তোমার ঘর তুমি হেফাযত করআমিন,,,0
3967,আমরা এই সমাজে বসবাস করি যেখানে জন্মদাতা পিতা কে ধরে পেটের ছেলে পেটাইআমাদের কি মনে হয় না এই সমাজের এখন অন্তত পরিবর্তন দরকার,,,0
3968,আমরা একর জমি দরকার নেই আমদের মসজিদ ছিল থাকবে এর বিচার আল্লাহ করবেন,,,0
3969,আমরা ও চাই অপু সাকিব খান জুটি আবারও চাই নতুন মুভি জয় খান কেও নিয়ে আমার সংসার শুরু হরোক অপু সাকিব জয় এক সাথে,,,0
3970,আমরা কাপ চাইনা তুমাকে চাই,,,0
3971,আমরা চাই না মোদি এবং অমিত শাহের ফাঁসি চাই,,,0
